File Name,Dataset,aid,Date,Count,Minimum,Maximum,Range,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile
MOD16A2GF_061_PET_500m_doy2003073000000_aid0001,PET_500m,aid0001,03/14/2003,1,19.5,19.5,"(19.5,19.5)",19.5,0,0,19.5,19.5,19.5,19.5,19.5
MOD16A2GF_061_PET_500m_doy2003081000000_aid0001,PET_500m,aid0001,03/22/2003,1,24.2,24.2,"(24.2,24.2)",24.2,0,0,24.2,24.2,24.2,24.2,24.2
MOD16A2GF_061_PET_500m_doy2003089000000_aid0001,PET_500m,aid0001,03/30/2003,1,12.7,12.7,"(12.7,12.7)",12.7,0,0,12.7,12.7,12.7,12.7,12.7
MOD16A2GF_061_PET_500m_doy2003097000000_aid0001,PET_500m,aid0001,04/07/2003,1,19,19,"(19.0,19.0)",19,0,0,19,19,19,19,19
MOD16A2GF_061_PET_500m_doy2003105000000_aid0001,PET_500m,aid0001,04/15/2003,1,31.8,31.8,"(31.8,31.8)",31.8,0,0,31.8,31.8,31.8,31.8,31.8
MOD16A2GF_061_PET_500m_doy2003113000000_aid0001,PET_500m,aid0001,04/23/2003,1,31.3,31.3,"(31.3,31.3)",31.3,0,0,31.3,31.3,31.3,31.3,31.3
MOD16A2GF_061_PET_500m_doy2003121000000_aid0001,PET_500m,aid0001,05/01/2003,1,29.8,29.8,"(29.8,29.8)",29.8,0,0,29.8,29.8,29.8,29.8,29.8
MOD16A2GF_061_PET_500m_doy2003129000000_aid0001,PET_500m,aid0001,05/09/2003,1,32,32,"(32.0,32.0)",32,0,0,32,32,32,32,32
MOD16A2GF_061_PET_500m_doy2003137000000_aid0001,PET_500m,aid0001,05/17/2003,1,30.9,30.9,"(30.9,30.9)",30.9,0,0,30.9,30.9,30.9,30.9,30.9
MOD16A2GF_061_PET_500m_doy2003145000000_aid0001,PET_500m,aid0001,05/25/2003,1,25,25,"(25.0,25.0)",25,0,0,25,25,25,25,25
MOD16A2GF_061_PET_500m_doy2003153000000_aid0001,PET_500m,aid0001,06/02/2003,1,34.2,34.2,"(34.2,34.2)",34.2,0,0,34.2,34.2,34.2,34.2,34.2
MOD16A2GF_061_PET_500m_doy2003161000000_aid0001,PET_500m,aid0001,06/10/2003,1,39,39,"(39.0,39.0)",39,0,0,39,39,39,39,39
MOD16A2GF_061_PET_500m_doy2003169000000_aid0001,PET_500m,aid0001,06/18/2003,1,38.7,38.7,"(38.7,38.7)",38.7,0,0,38.7,38.7,38.7,38.7,38.7
MOD16A2GF_061_PET_500m_doy2003177000000_aid0001,PET_500m,aid0001,06/26/2003,1,50.6,50.6,"(50.6,50.6)",50.6,0,0,50.6,50.6,50.6,50.6,50.6
MOD16A2GF_061_PET_500m_doy2003185000000_aid0001,PET_500m,aid0001,07/04/2003,1,44.7,44.7,"(44.7,44.7)",44.7,0,0,44.7,44.7,44.7,44.7,44.7
MOD16A2GF_061_PET_500m_doy2003193000000_aid0001,PET_500m,aid0001,07/12/2003,1,45.9,45.9,"(45.9,45.9)",45.9,0,0,45.9,45.9,45.9,45.9,45.9
MOD16A2GF_061_PET_500m_doy2003201000000_aid0001,PET_500m,aid0001,07/20/2003,1,40.9,40.9,"(40.9,40.9)",40.9,0,0,40.9,40.9,40.9,40.9,40.9
MOD16A2GF_061_PET_500m_doy2003209000000_aid0001,PET_500m,aid0001,07/28/2003,1,38.7,38.7,"(38.7,38.7)",38.7,0,0,38.7,38.7,38.7,38.7,38.7
MOD16A2GF_061_PET_500m_doy2003217000000_aid0001,PET_500m,aid0001,08/05/2003,1,30.4,30.4,"(30.4,30.4)",30.4,0,0,30.4,30.4,30.4,30.4,30.4
MOD16A2GF_061_PET_500m_doy2003225000000_aid0001,PET_500m,aid0001,08/13/2003,1,42,42,"(42.0,42.0)",42,0,0,42,42,42,42,42
MOD16A2GF_061_PET_500m_doy2003233000000_aid0001,PET_500m,aid0001,08/21/2003,1,44.4,44.4,"(44.4,44.4)",44.4,0,0,44.4,44.4,44.4,44.4,44.4
MOD16A2GF_061_PET_500m_doy2003241000000_aid0001,PET_500m,aid0001,08/29/2003,1,33.5,33.5,"(33.5,33.5)",33.5,0,0,33.5,33.5,33.5,33.5,33.5
MOD16A2GF_061_PET_500m_doy2003249000000_aid0001,PET_500m,aid0001,09/06/2003,1,36.7,36.7,"(36.7,36.7)",36.7,0,0,36.7,36.7,36.7,36.7,36.7
MOD16A2GF_061_PET_500m_doy2003257000000_aid0001,PET_500m,aid0001,09/14/2003,1,31.9,31.9,"(31.9,31.9)",31.9,0,0,31.9,31.9,31.9,31.9,31.9
MOD16A2GF_061_PET_500m_doy2003265000000_aid0001,PET_500m,aid0001,09/22/2003,1,24.6,24.6,"(24.6,24.6)",24.6,0,0,24.6,24.6,24.6,24.6,24.6
MOD16A2GF_061_PET_500m_doy2003273000000_aid0001,PET_500m,aid0001,09/30/2003,1,19.7,19.7,"(19.7,19.7)",19.7,0,0,19.7,19.7,19.7,19.7,19.7
MOD16A2GF_061_PET_500m_doy2003281000000_aid0001,PET_500m,aid0001,10/08/2003,1,20.4,20.4,"(20.4,20.4)",20.4,0,0,20.4,20.4,20.4,20.4,20.4
MOD16A2GF_061_PET_500m_doy2003289000000_aid0001,PET_500m,aid0001,10/16/2003,1,12.3,12.3,"(12.3,12.3)",12.3,0,0,12.3,12.3,12.3,12.3,12.3
MOD16A2GF_061_PET_500m_doy2003297000000_aid0001,PET_500m,aid0001,10/24/2003,1,11.5,11.5,"(11.5,11.5)",11.5,0,0,11.5,11.5,11.5,11.5,11.5
MOD16A2GF_061_PET_500m_doy2003305000000_aid0001,PET_500m,aid0001,11/01/2003,1,10.9,10.9,"(10.9,10.9)",10.9,0,0,10.9,10.9,10.9,10.9,10.9
MOD16A2GF_061_PET_500m_doy2003313000000_aid0001,PET_500m,aid0001,11/09/2003,1,11.1,11.1,"(11.1,11.1)",11.1,0,0,11.1,11.1,11.1,11.1,11.1
MOD16A2GF_061_PET_500m_doy2003321000000_aid0001,PET_500m,aid0001,11/17/2003,1,8.5,8.5,"(8.5,8.5)",8.5,0,0,8.5,8.5,8.5,8.5,8.5
MOD16A2GF_061_PET_500m_doy2003329000000_aid0001,PET_500m,aid0001,11/25/2003,1,7.4,7.4,"(7.4,7.4)",7.4,0,0,7.4,7.4,7.4,7.4,7.4
MOD16A2GF_061_PET_500m_doy2003337000000_aid0001,PET_500m,aid0001,12/03/2003,1,5.3,5.3,"(5.3,5.3)",5.3,0,0,5.3,5.3,5.3,5.3,5.3
MOD16A2GF_061_PET_500m_doy2003345000000_aid0001,PET_500m,aid0001,12/11/2003,1,4.8,4.8,"(4.8,4.8)",4.8,0,0,4.8,4.8,4.8,4.8,4.8
MOD16A2GF_061_PET_500m_doy2003353000000_aid0001,PET_500m,aid0001,12/19/2003,1,4.5,4.5,"(4.5,4.5)",4.5,0,0,4.5,4.5,4.5,4.5,4.5
MOD16A2GF_061_PET_500m_doy2003361000000_aid0001,PET_500m,aid0001,12/27/2003,1,4.3,4.3,"(4.3,4.3)",4.3,0,0,4.3,4.3,4.3,4.3,4.3
MOD16A2GF_061_PET_500m_doy2004001000000_aid0001,PET_500m,aid0001,01/01/2004,1,4.3,4.3,"(4.3,4.3)",4.3,0,0,4.3,4.3,4.3,4.3,4.3
MOD16A2GF_061_PET_500m_doy2004009000000_aid0001,PET_500m,aid0001,01/09/2004,1,4.3,4.3,"(4.3,4.3)",4.3,0,0,4.3,4.3,4.3,4.3,4.3
MOD16A2GF_061_PET_500m_doy2004017000000_aid0001,PET_500m,aid0001,01/17/2004,1,4.8,4.8,"(4.8,4.8)",4.8,0,0,4.8,4.8,4.8,4.8,4.8
MOD16A2GF_061_PET_500m_doy2004025000000_aid0001,PET_500m,aid0001,01/25/2004,1,5.2,5.2,"(5.2,5.2)",5.2,0,0,5.2,5.2,5.2,5.2,5.2
MOD16A2GF_061_PET_500m_doy2004033000000_aid0001,PET_500m,aid0001,02/02/2004,1,5.2,5.2,"(5.2,5.2)",5.2,0,0,5.2,5.2,5.2,5.2,5.2
MOD16A2GF_061_PET_500m_doy2004041000000_aid0001,PET_500m,aid0001,02/10/2004,1,7.3,7.3,"(7.3,7.3)",7.3,0,0,7.3,7.3,7.3,7.3,7.3
MOD16A2GF_061_PET_500m_doy2004049000000_aid0001,PET_500m,aid0001,02/18/2004,1,8,8,"(8.0,8.0)",8,0,0,8,8,8,8,8
MOD16A2GF_061_PET_500m_doy2004057000000_aid0001,PET_500m,aid0001,02/26/2004,1,14,14,"(14.0,14.0)",14,0,0,14,14,14,14,14
MOD16A2GF_061_PET_500m_doy2004065000000_aid0001,PET_500m,aid0001,03/05/2004,1,11.8,11.8,"(11.8,11.8)",11.8,0,0,11.8,11.8,11.8,11.8,11.8
MOD16A2GF_061_PET_500m_doy2004073000000_aid0001,PET_500m,aid0001,03/13/2004,1,13.1,13.1,"(13.1,13.1)",13.1,0,0,13.1,13.1,13.1,13.1,13.1
MOD16A2GF_061_PET_500m_doy2004081000000_aid0001,PET_500m,aid0001,03/21/2004,1,18.9,18.9,"(18.9,18.9)",18.9,0,0,18.9,18.9,18.9,18.9,18.9
MOD16A2GF_061_PET_500m_doy2004089000000_aid0001,PET_500m,aid0001,03/29/2004,1,16.4,16.4,"(16.4,16.4)",16.4,0,0,16.4,16.4,16.4,16.4,16.4
MOD16A2GF_061_PET_500m_doy2004097000000_aid0001,PET_500m,aid0001,04/06/2004,1,22.4,22.4,"(22.4,22.4)",22.4,0,0,22.4,22.4,22.4,22.4,22.4
MOD16A2GF_061_PET_500m_doy2004105000000_aid0001,PET_500m,aid0001,04/14/2004,1,34.4,34.4,"(34.4,34.4)",34.4,0,0,34.4,34.4,34.4,34.4,34.4
MOD16A2GF_061_PET_500m_doy2004113000000_aid0001,PET_500m,aid0001,04/22/2004,1,32.5,32.5,"(32.5,32.5)",32.5,0,0,32.5,32.5,32.5,32.5,32.5
MOD16A2GF_061_PET_500m_doy2004121000000_aid0001,PET_500m,aid0001,04/30/2004,1,36.6,36.6,"(36.6,36.6)",36.6,0,0,36.6,36.6,36.6,36.6,36.6
MOD16A2GF_061_PET_500m_doy2004129000000_aid0001,PET_500m,aid0001,05/08/2004,1,47.2,47.2,"(47.2,47.2)",47.2,0,0,47.2,47.2,47.2,47.2,47.2
MOD16A2GF_061_PET_500m_doy2004137000000_aid0001,PET_500m,aid0001,05/16/2004,1,38.8,38.8,"(38.8,38.8)",38.8,0,0,38.8,38.8,38.8,38.8,38.8
MOD16A2GF_061_PET_500m_doy2004145000000_aid0001,PET_500m,aid0001,05/24/2004,1,38.5,38.5,"(38.5,38.5)",38.5,0,0,38.5,38.5,38.5,38.5,38.5
MOD16A2GF_061_PET_500m_doy2004153000000_aid0001,PET_500m,aid0001,06/01/2004,1,42.6,42.6,"(42.6,42.6)",42.6,0,0,42.6,42.6,42.6,42.6,42.6
MOD16A2GF_061_PET_500m_doy2004161000000_aid0001,PET_500m,aid0001,06/09/2004,1,49.5,49.5,"(49.5,49.5)",49.5,0,0,49.5,49.5,49.5,49.5,49.5
MOD16A2GF_061_PET_500m_doy2004169000000_aid0001,PET_500m,aid0001,06/17/2004,1,47.5,47.5,"(47.5,47.5)",47.5,0,0,47.5,47.5,47.5,47.5,47.5
MOD16A2GF_061_PET_500m_doy2004177000000_aid0001,PET_500m,aid0001,06/25/2004,1,47.4,47.4,"(47.4,47.4)",47.4,0,0,47.4,47.4,47.4,47.4,47.4
MOD16A2GF_061_PET_500m_doy2004185000000_aid0001,PET_500m,aid0001,07/03/2004,1,51.3,51.3,"(51.3,51.3)",51.3,0,0,51.3,51.3,51.3,51.3,51.3
MOD16A2GF_061_PET_500m_doy2004193000000_aid0001,PET_500m,aid0001,07/11/2004,1,38.8,38.8,"(38.8,38.8)",38.8,0,0,38.8,38.8,38.8,38.8,38.8
MOD16A2GF_061_PET_500m_doy2004201000000_aid0001,PET_500m,aid0001,07/19/2004,1,46,46,"(46.0,46.0)",46,0,0,46,46,46,46,46
MOD16A2GF_061_PET_500m_doy2004209000000_aid0001,PET_500m,aid0001,07/27/2004,1,42.2,42.2,"(42.2,42.2)",42.2,0,0,42.2,42.2,42.2,42.2,42.2
MOD16A2GF_061_PET_500m_doy2004217000000_aid0001,PET_500m,aid0001,08/04/2004,1,43.4,43.4,"(43.4,43.4)",43.4,0,0,43.4,43.4,43.4,43.4,43.4
MOD16A2GF_061_PET_500m_doy2004225000000_aid0001,PET_500m,aid0001,08/12/2004,1,33.9,33.9,"(33.9,33.9)",33.9,0,0,33.9,33.9,33.9,33.9,33.9
MOD16A2GF_061_PET_500m_doy2004233000000_aid0001,PET_500m,aid0001,08/20/2004,1,39.2,39.2,"(39.2,39.2)",39.2,0,0,39.2,39.2,39.2,39.2,39.2
MOD16A2GF_061_PET_500m_doy2004241000000_aid0001,PET_500m,aid0001,08/28/2004,1,44.7,44.7,"(44.7,44.7)",44.7,0,0,44.7,44.7,44.7,44.7,44.7
MOD16A2GF_061_PET_500m_doy2004249000000_aid0001,PET_500m,aid0001,09/05/2004,1,35.3,35.3,"(35.3,35.3)",35.3,0,0,35.3,35.3,35.3,35.3,35.3
MOD16A2GF_061_PET_500m_doy2004257000000_aid0001,PET_500m,aid0001,09/13/2004,1,26.7,26.7,"(26.7,26.7)",26.7,0,0,26.7,26.7,26.7,26.7,26.7
MOD16A2GF_061_PET_500m_doy2004265000000_aid0001,PET_500m,aid0001,09/21/2004,1,29,29,"(29.0,29.0)",29,0,0,29,29,29,29,29
MOD16A2GF_061_PET_500m_doy2004273000000_aid0001,PET_500m,aid0001,09/29/2004,1,22.7,22.7,"(22.7,22.7)",22.7,0,0,22.7,22.7,22.7,22.7,22.7
MOD16A2GF_061_PET_500m_doy2004281000000_aid0001,PET_500m,aid0001,10/07/2004,1,20.4,20.4,"(20.4,20.4)",20.4,0,0,20.4,20.4,20.4,20.4,20.4
MOD16A2GF_061_PET_500m_doy2004289000000_aid0001,PET_500m,aid0001,10/15/2004,1,12.1,12.1,"(12.1,12.1)",12.1,0,0,12.1,12.1,12.1,12.1,12.1
MOD16A2GF_061_PET_500m_doy2004297000000_aid0001,PET_500m,aid0001,10/23/2004,1,10.8,10.8,"(10.8,10.8)",10.8,0,0,10.8,10.8,10.8,10.8,10.8
MOD16A2GF_061_PET_500m_doy2004305000000_aid0001,PET_500m,aid0001,10/31/2004,1,12.5,12.5,"(12.5,12.5)",12.5,0,0,12.5,12.5,12.5,12.5,12.5
MOD16A2GF_061_PET_500m_doy2004313000000_aid0001,PET_500m,aid0001,11/08/2004,1,8.5,8.5,"(8.5,8.5)",8.5,0,0,8.5,8.5,8.5,8.5,8.5
MOD16A2GF_061_PET_500m_doy2004321000000_aid0001,PET_500m,aid0001,11/16/2004,1,7.9,7.9,"(7.9,7.9)",7.9,0,0,7.9,7.9,7.9,7.9,7.9
MOD16A2GF_061_PET_500m_doy2004329000000_aid0001,PET_500m,aid0001,11/24/2004,1,6.4,6.4,"(6.4,6.4)",6.4,0,0,6.4,6.4,6.4,6.4,6.4
MOD16A2GF_061_PET_500m_doy2004337000000_aid0001,PET_500m,aid0001,12/02/2004,1,5.9,5.9,"(5.9,5.9)",5.9,0,0,5.9,5.9,5.9,5.9,5.9
MOD16A2GF_061_PET_500m_doy2004345000000_aid0001,PET_500m,aid0001,12/10/2004,1,4.8,4.8,"(4.8,4.8)",4.8,0,0,4.8,4.8,4.8,4.8,4.8
MOD16A2GF_061_PET_500m_doy2004353000000_aid0001,PET_500m,aid0001,12/18/2004,1,4.5,4.5,"(4.5,4.5)",4.5,0,0,4.5,4.5,4.5,4.5,4.5
MOD16A2GF_061_PET_500m_doy2004361000000_aid0001,PET_500m,aid0001,12/26/2004,1,3.1,3.1,"(3.1,3.1)",3.1,0,0,3.1,3.1,3.1,3.1,3.1
MOD16A2GF_061_PET_500m_doy2005001000000_aid0001,PET_500m,aid0001,01/01/2005,1,4.9,4.9,"(4.9,4.9)",4.9,0,0,4.9,4.9,4.9,4.9,4.9
MOD16A2GF_061_PET_500m_doy2005009000000_aid0001,PET_500m,aid0001,01/09/2005,1,3.6,3.6,"(3.6,3.6)",3.6,0,0,3.6,3.6,3.6,3.6,3.6
MOD16A2GF_061_PET_500m_doy2005017000000_aid0001,PET_500m,aid0001,01/17/2005,1,4.1,4.1,"(4.1,4.1)",4.1,0,0,4.1,4.1,4.1,4.1,4.1
MOD16A2GF_061_PET_500m_doy2005025000000_aid0001,PET_500m,aid0001,01/25/2005,1,5.1,5.1,"(5.1,5.1)",5.1,0,0,5.1,5.1,5.1,5.1,5.1
MOD16A2GF_061_PET_500m_doy2005033000000_aid0001,PET_500m,aid0001,02/02/2005,1,7.3,7.3,"(7.3,7.3)",7.3,0,0,7.3,7.3,7.3,7.3,7.3
MOD16A2GF_061_PET_500m_doy2005041000000_aid0001,PET_500m,aid0001,02/10/2005,1,8.2,8.2,"(8.2,8.2)",8.2,0,0,8.2,8.2,8.2,8.2,8.2
MOD16A2GF_061_PET_500m_doy2005049000000_aid0001,PET_500m,aid0001,02/18/2005,1,9.6,9.6,"(9.6,9.6)",9.6,0,0,9.6,9.6,9.6,9.6,9.6
MOD16A2GF_061_PET_500m_doy2005057000000_aid0001,PET_500m,aid0001,02/26/2005,1,9,9,"(9.0,9.0)",9,0,0,9,9,9,9,9
MOD16A2GF_061_PET_500m_doy2005065000000_aid0001,PET_500m,aid0001,03/06/2005,1,8.9,8.9,"(8.9,8.9)",8.9,0,0,8.9,8.9,8.9,8.9,8.9
MOD16A2GF_061_PET_500m_doy2005073000000_aid0001,PET_500m,aid0001,03/14/2005,1,17.2,17.2,"(17.2,17.2)",17.2,0,0,17.2,17.2,17.2,17.2,17.2
MOD16A2GF_061_PET_500m_doy2005081000000_aid0001,PET_500m,aid0001,03/22/2005,1,17,17,"(17.0,17.0)",17,0,0,17,17,17,17,17
MOD16A2GF_061_PET_500m_doy2005089000000_aid0001,PET_500m,aid0001,03/30/2005,1,22.6,22.6,"(22.6,22.6)",22.6,0,0,22.6,22.6,22.6,22.6,22.6
MOD16A2GF_061_PET_500m_doy2005097000000_aid0001,PET_500m,aid0001,04/07/2005,1,31,31,"(31.0,31.0)",31,0,0,31,31,31,31,31
MOD16A2GF_061_PET_500m_doy2005105000000_aid0001,PET_500m,aid0001,04/15/2005,1,40.7,40.7,"(40.7,40.7)",40.7,0,0,40.7,40.7,40.7,40.7,40.7
MOD16A2GF_061_PET_500m_doy2005113000000_aid0001,PET_500m,aid0001,04/23/2005,1,27.4,27.4,"(27.4,27.4)",27.4,0,0,27.4,27.4,27.4,27.4,27.4
MOD16A2GF_061_PET_500m_doy2005121000000_aid0001,PET_500m,aid0001,05/01/2005,1,26.7,26.7,"(26.7,26.7)",26.7,0,0,26.7,26.7,26.7,26.7,26.7
MOD16A2GF_061_PET_500m_doy2005129000000_aid0001,PET_500m,aid0001,05/09/2005,1,37.3,37.3,"(37.3,37.3)",37.3,0,0,37.3,37.3,37.3,37.3,37.3
MOD16A2GF_061_PET_500m_doy2005137000000_aid0001,PET_500m,aid0001,05/17/2005,1,33.4,33.4,"(33.4,33.4)",33.4,0,0,33.4,33.4,33.4,33.4,33.4
MOD16A2GF_061_PET_500m_doy2005145000000_aid0001,PET_500m,aid0001,05/25/2005,1,32.8,32.8,"(32.8,32.8)",32.8,0,0,32.8,32.8,32.8,32.8,32.8
MOD16A2GF_061_PET_500m_doy2005153000000_aid0001,PET_500m,aid0001,06/02/2005,1,53.1,53.1,"(53.1,53.1)",53.1,0,0,53.1,53.1,53.1,53.1,53.1
MOD16A2GF_061_PET_500m_doy2005161000000_aid0001,PET_500m,aid0001,06/10/2005,1,43.8,43.8,"(43.8,43.8)",43.8,0,0,43.8,43.8,43.8,43.8,43.8
MOD16A2GF_061_PET_500m_doy2005169000000_aid0001,PET_500m,aid0001,06/18/2005,1,50.8,50.8,"(50.8,50.8)",50.8,0,0,50.8,50.8,50.8,50.8,50.8
MOD16A2GF_061_PET_500m_doy2005177000000_aid0001,PET_500m,aid0001,06/26/2005,1,47.6,47.6,"(47.6,47.6)",47.6,0,0,47.6,47.6,47.6,47.6,47.6
MOD16A2GF_061_PET_500m_doy2005185000000_aid0001,PET_500m,aid0001,07/04/2005,1,44.5,44.5,"(44.5,44.5)",44.5,0,0,44.5,44.5,44.5,44.5,44.5
MOD16A2GF_061_PET_500m_doy2005193000000_aid0001,PET_500m,aid0001,07/12/2005,1,47.9,47.9,"(47.9,47.9)",47.9,0,0,47.9,47.9,47.9,47.9,47.9
MOD16A2GF_061_PET_500m_doy2005201000000_aid0001,PET_500m,aid0001,07/20/2005,1,54,54,"(54.0,54.0)",54,0,0,54,54,54,54,54
MOD16A2GF_061_PET_500m_doy2005209000000_aid0001,PET_500m,aid0001,07/28/2005,1,51.2,51.2,"(51.2,51.2)",51.2,0,0,51.2,51.2,51.2,51.2,51.2
MOD16A2GF_061_PET_500m_doy2005217000000_aid0001,PET_500m,aid0001,08/05/2005,1,43.9,43.9,"(43.9,43.9)",43.9,0,0,43.9,43.9,43.9,43.9,43.9
MOD16A2GF_061_PET_500m_doy2005225000000_aid0001,PET_500m,aid0001,08/13/2005,1,42,42,"(42.0,42.0)",42,0,0,42,42,42,42,42
MOD16A2GF_061_PET_500m_doy2005233000000_aid0001,PET_500m,aid0001,08/21/2005,1,41.6,41.6,"(41.6,41.6)",41.6,0,0,41.6,41.6,41.6,41.6,41.6
MOD16A2GF_061_PET_500m_doy2005241000000_aid0001,PET_500m,aid0001,08/29/2005,1,41.5,41.5,"(41.5,41.5)",41.5,0,0,41.5,41.5,41.5,41.5,41.5
MOD16A2GF_061_PET_500m_doy2005249000000_aid0001,PET_500m,aid0001,09/06/2005,1,37.8,37.8,"(37.8,37.8)",37.8,0,0,37.8,37.8,37.8,37.8,37.8
MOD16A2GF_061_PET_500m_doy2005257000000_aid0001,PET_500m,aid0001,09/14/2005,1,33.5,33.5,"(33.5,33.5)",33.5,0,0,33.5,33.5,33.5,33.5,33.5
MOD16A2GF_061_PET_500m_doy2005265000000_aid0001,PET_500m,aid0001,09/22/2005,1,26.2,26.2,"(26.2,26.2)",26.2,0,0,26.2,26.2,26.2,26.2,26.2
MOD16A2GF_061_PET_500m_doy2005273000000_aid0001,PET_500m,aid0001,09/30/2005,1,27.1,27.1,"(27.1,27.1)",27.1,0,0,27.1,27.1,27.1,27.1,27.1
MOD16A2GF_061_PET_500m_doy2005281000000_aid0001,PET_500m,aid0001,10/08/2005,1,10.1,10.1,"(10.1,10.1)",10.1,0,0,10.1,10.1,10.1,10.1,10.1
MOD16A2GF_061_PET_500m_doy2005289000000_aid0001,PET_500m,aid0001,10/16/2005,1,15.2,15.2,"(15.2,15.2)",15.2,0,0,15.2,15.2,15.2,15.2,15.2
MOD16A2GF_061_PET_500m_doy2005297000000_aid0001,PET_500m,aid0001,10/24/2005,1,10.7,10.7,"(10.7,10.7)",10.7,0,0,10.7,10.7,10.7,10.7,10.7
MOD16A2GF_061_PET_500m_doy2005305000000_aid0001,PET_500m,aid0001,11/01/2005,1,10.9,10.9,"(10.9,10.9)",10.9,0,0,10.9,10.9,10.9,10.9,10.9
MOD16A2GF_061_PET_500m_doy2005313000000_aid0001,PET_500m,aid0001,11/09/2005,1,8.4,8.4,"(8.4,8.4)",8.4,0,0,8.4,8.4,8.4,8.4,8.4
MOD16A2GF_061_PET_500m_doy2005321000000_aid0001,PET_500m,aid0001,11/17/2005,1,7.6,7.6,"(7.6,7.6)",7.6,0,0,7.6,7.6,7.6,7.6,7.6
MOD16A2GF_061_PET_500m_doy2005329000000_aid0001,PET_500m,aid0001,11/25/2005,1,5.8,5.8,"(5.8,5.8)",5.8,0,0,5.8,5.8,5.8,5.8,5.8
MOD16A2GF_061_PET_500m_doy2005337000000_aid0001,PET_500m,aid0001,12/03/2005,1,5.7,5.7,"(5.7,5.7)",5.7,0,0,5.7,5.7,5.7,5.7,5.7
MOD16A2GF_061_PET_500m_doy2005345000000_aid0001,PET_500m,aid0001,12/11/2005,1,3.9,3.9,"(3.9,3.9)",3.9,0,0,3.9,3.9,3.9,3.9,3.9
MOD16A2GF_061_PET_500m_doy2005353000000_aid0001,PET_500m,aid0001,12/19/2005,1,4,4,"(4.0,4.0)",4,0,0,4,4,4,4,4
MOD16A2GF_061_PET_500m_doy2005361000000_aid0001,PET_500m,aid0001,12/27/2005,1,3.1,3.1,"(3.1,3.1)",3.1,0,0,3.1,3.1,3.1,3.1,3.1
MOD16A2GF_061_PET_500m_doy2006001000000_aid0001,PET_500m,aid0001,01/01/2006,1,3.4,3.4,"(3.4,3.4)",3.4,0,0,3.4,3.4,3.4,3.4,3.4
MOD16A2GF_061_PET_500m_doy2006009000000_aid0001,PET_500m,aid0001,01/09/2006,1,3.5,3.5,"(3.5,3.5)",3.5,0,0,3.5,3.5,3.5,3.5,3.5
MOD16A2GF_061_PET_500m_doy2006017000000_aid0001,PET_500m,aid0001,01/17/2006,1,6.1,6.1,"(6.1,6.1)",6.1,0,0,6.1,6.1,6.1,6.1,6.1
MOD16A2GF_061_PET_500m_doy2006025000000_aid0001,PET_500m,aid0001,01/25/2006,1,5.3,5.3,"(5.3,5.3)",5.3,0,0,5.3,5.3,5.3,5.3,5.3
MOD16A2GF_061_PET_500m_doy2006033000000_aid0001,PET_500m,aid0001,02/02/2006,1,7.7,7.7,"(7.7,7.7)",7.7,0,0,7.7,7.7,7.7,7.7,7.7
MOD16A2GF_061_PET_500m_doy2006041000000_aid0001,PET_500m,aid0001,02/10/2006,1,7.8,7.8,"(7.8,7.8)",7.8,0,0,7.8,7.8,7.8,7.8,7.8
MOD16A2GF_061_PET_500m_doy2006049000000_aid0001,PET_500m,aid0001,02/18/2006,1,8.4,8.4,"(8.4,8.4)",8.4,0,0,8.4,8.4,8.4,8.4,8.4
MOD16A2GF_061_PET_500m_doy2006057000000_aid0001,PET_500m,aid0001,02/26/2006,1,10.3,10.3,"(10.3,10.3)",10.3,0,0,10.3,10.3,10.3,10.3,10.3
MOD16A2GF_061_PET_500m_doy2006065000000_aid0001,PET_500m,aid0001,03/06/2006,1,14.7,14.7,"(14.7,14.7)",14.7,0,0,14.7,14.7,14.7,14.7,14.7
MOD16A2GF_061_PET_500m_doy2006073000000_aid0001,PET_500m,aid0001,03/14/2006,1,16.1,16.1,"(16.1,16.1)",16.1,0,0,16.1,16.1,16.1,16.1,16.1
MOD16A2GF_061_PET_500m_doy2006081000000_aid0001,PET_500m,aid0001,03/22/2006,1,20.5,20.5,"(20.5,20.5)",20.5,0,0,20.5,20.5,20.5,20.5,20.5
MOD16A2GF_061_PET_500m_doy2006089000000_aid0001,PET_500m,aid0001,03/30/2006,1,22.9,22.9,"(22.9,22.9)",22.9,0,0,22.9,22.9,22.9,22.9,22.9
MOD16A2GF_061_PET_500m_doy2006097000000_aid0001,PET_500m,aid0001,04/07/2006,1,25,25,"(25.0,25.0)",25,0,0,25,25,25,25,25
MOD16A2GF_061_PET_500m_doy2006105000000_aid0001,PET_500m,aid0001,04/15/2006,1,34.5,34.5,"(34.5,34.5)",34.5,0,0,34.5,34.5,34.5,34.5,34.5
MOD16A2GF_061_PET_500m_doy2006113000000_aid0001,PET_500m,aid0001,04/23/2006,1,35.4,35.4,"(35.4,35.4)",35.4,0,0,35.4,35.4,35.4,35.4,35.4
MOD16A2GF_061_PET_500m_doy2006121000000_aid0001,PET_500m,aid0001,05/01/2006,1,36.2,36.2,"(36.2,36.2)",36.2,0,0,36.2,36.2,36.2,36.2,36.2
MOD16A2GF_061_PET_500m_doy2006129000000_aid0001,PET_500m,aid0001,05/09/2006,1,14.4,14.4,"(14.4,14.4)",14.4,0,0,14.4,14.4,14.4,14.4,14.4
